,Info_Author,Info_Title,DOI,Info_Journal,Info_Volume,Info_Pages,Info_Received,Info_Material_ID,Info_Sample_ID,Info_Test_ID,Info_Origin,Info_Notes,Ag(at%),Al(at%),Au(at%),B(at%),Bi(at%),Ce(at%),Co(at%),Cr(at%),Cu(at%),Dy(at%),Er(at%),Fe(at%),Gd(at%),Hf(at%),In(at%),La(at%),Mn(at%),Mo(at%),Nb(at%),Nd(at%),Ni(at%),Pb(at%),Pd(at%),Pr(at%),Pt(at%),Re(at%),Rh(at%),Sb(at%),Sc(at%),Si(at%),Sn(at%),Ta(at%),Te(at%),Ti(at%),Tl(at%),V(at%),W(at%),Y(at%),Zr(at%),Processing_BPHT_Temp,Processing_BPHT_Time,Processing_Rolling_Temp,Processing_HR_Red,Processing_CR_Red,Processing_Extrusion_Temp,Processing_Extrusion_Area_Reduction(%),Processing_APHT_Temp,Processing_APHT_Time,Processing_APHT_Method,Processing_FinalHT_Temp,Processing_FinalHT_Time,Processing_FinalHT_Method,SME_Test_Applied_Stress(MPa),SME_Test_Applied_Bend_Strain(%),SME_Test_LCT,SME_Test_UCT,SME_Test_Temp_Rate,SME_Test_Cycle,SE_Test_Temperature_Above_Af(Temp-Af),SE_Test_Strain_Rate(/s),SE_Test_Displacement_Rate(mm/s),SE_Test_Cycle,MSM_Test_Curie_Temperature,MSM_Test_Applied_Magnetic_Field(T),MSM_Test_Mag_Test_Temp(C),Hard_Param_VHTemp,Hard_Param_VHMass,Hard_Param_VHTime,Micro_Grain Size(nm),Micro_Matrix_Comp,Micro_e/a_ratio,Micro_cv_concentration,Micro_Parent_Test_Temperature_Above_Af(Temp-Af),Micro_Parent_Structure,Micro_Parent_a_(A),Micro_Parent_b,Micro_Parent_c,Micro_Parent_Space_Group,Micro_Intermediate_Test_Temperature_Above_Af(Temp-Af),Micro_Intermediate_Structure,Micro_Intermediate_a_(A),Micro_Intermediate_b,Micro_Intermediate_c,Micro_Intermediate_Space_Group,Micro_Martensite_Test_Temperature_Above_Af(Temp-Af),Micro_Martensite_Structure,Micro_Martensite_a_(A),Micro_Martensite_b,Micro_Martensite_c,Micro_Martensite_Beta,Micro_Martensite_Space_Group,Micro_Martensite_Sub-structure,Micro_Precipitate_Test_Temperature,Micro_Precipitate_Structure,Micro_Precipitate_Volume_Fraction,NeedsAttention,SME_Transforms,SME_Mf,SME_Mp,SME_Ms,SME_As,SME_Ap,SME_Af,SME_Thermal_Hysteresis,SME_Transformation_Range,SME_RfM,SME_RfA,SME_dH(MA)(J/g),SME_dH(AM)(J/g),SME_dH(AR)(J/G),SME_dS(MA)(J/kgK),SME_dS(AM)(J/kgK),SME_dS(AR)(J/kgK),SME_epsilonAct(%),SME_epsilonIrr(%),SME_Failure(FatigueTest),SME_Bend_Recovery(%),SE_R.Strain(%),SE_Strain_Max(%),SE_Stress_Max(MPa),SE_Mf_Stress,SE_Ms_Stress,SE_As_Stress,SE_Af_Stress,SE_M_Yield,SE_A_Yield,MSME_Magnetization (emu/g),MSME_Magnetization Change (AM)(emu/g),MSME_Magnetization Change (MA)(emu/g),MSME_Mf Temp (Â°C),MSME_Mf Mag (emu/g),MSME_Mp Temp (Â°C),MSME_Mp Mag (emu/g),MSME_Ms_Temp(C),MSME_Ms_Mag(emu/g),MSME_Direct average rate (emu/gÂ°C),MSME_Direct_integrated_magnetization_change(emu/g),MSME_As_Temp(C),MSME_As_Mag(emu/g),MSME_Ap_Temp (C),MSME_Ap_Mag(emu/g),MSME_Af_Temp (C),MSME_Af_Mag(emu/g),MSME_Reverse_average_rate(emu/gC),MSME_Reverse_integrated_magnetization_change(emu/g),MSME_Direct_MT_range(C),MSME_Reverse_MT_range(C),MSME_Hysteresis(C),MSME_Estimated_entropy_difference_(J/kg*K),"MSME_Tc(DSC)-Ms(SQUID,0.05T)",Hard_VHN
4341,G. Hudish,"Influence of microstructure on the shape memory properties of two Ti-lean, Ni-Ti-Pt high temperature shape memory alloys",,PhD Thesis,,1-168,2013,,,,External,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,0,0.0,0.0,21.0,0.0,0,0,0.0,0,0.0,0.0,0,49.5,0,0.0,0.0,0.0,0.0,1050.0,72.0,900,0,0.0,20,0.0,20.0,0.0,0,700.0,100.0,0,-50.0,0,,,10.0,3,30,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.1830199,326.0917954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4342,G. Hudish,"Influence of microstructure on the shape memory properties of two Ti-lean, Ni-Ti-Pt high temperature shape memory alloys",,PhD Thesis,,1-168,2013,,,,External,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,0,0.0,0.0,21.0,0.0,0,0,0.0,0,0.0,0.0,0,49.5,0,0.0,0.0,0.0,0.0,1050.0,72.0,900,0,0.0,20,0.0,20.0,0.0,0,650.0,100.0,0,-50.0,0,,,10.0,3,30,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.0748035,335.3449515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4343,G. Hudish,"Influence of microstructure on the shape memory properties of two Ti-lean, Ni-Ti-Pt high temperature shape memory alloys",,PhD Thesis,,1-168,2013,,,,External,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,0,0.0,0.0,21.0,0.0,0,0,0.0,0,0.0,0.0,0,49.5,0,0.0,0.0,0.0,0.0,1050.0,72.0,900,0,0.0,20,0.0,20.0,0.0,0,600.0,1.0,0,-50.0,0,,,10.0,3,30,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.9445044,307.7373249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4344,G. Hudish,"Influence of microstructure on the shape memory properties of two Ti-lean, Ni-Ti-Pt high temperature shape memory alloys",,PhD Thesis,,1-168,2013,,,,External,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,0,0.0,0.0,21.0,0.0,0,0,0.0,0,0.0,0.0,0,49.5,0,0.0,0.0,0.0,0.0,1050.0,72.0,900,0,0.0,20,0.0,20.0,0.0,0,600.0,100.0,0,-50.0,0,,,10.0,3,30,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.6494142,341.3151008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4345,"K.C. Atli, I. Karaman, R.D. Noebe, H.J. Maier",Comparative analysis of the effects of severe plastic deformation and thermomechanical training on the functional stability of Ti50.5Ni24.5Pd25 high-temperature shape memory alloy,,Scripta Metallurgica et Materialia,64,315-318,2011,,,,External,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,0,25.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,50.5,0,0.0,0.0,0.0,0.0,1050.0,72.0,900,0,0.0,20,0.0,20.0,0.0,0,20.0,0.0,0,0.0,0,,,10.0,3,30,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.5,,189.7,185.4,,202.5,12.8,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4346,"K.C. Atli, I. Karaman, R.D. Noebe, H.J. Maier",Comparative analysis of the effects of severe plastic deformation and thermomechanical training on the functional stability of Ti50.5Ni24.5Pd25 high-temperature shape memory alloy,,Scripta Metallurgica et Materialia,64,315-318,2011,,,,External,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,0,25.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,50.5,0,0.0,0.0,0.0,0.0,1050.0,72.0,900,0,0.0,20,0.0,20.0,0.0,0,20.0,0.0,0,0.0,0,,,10.0,3,30,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.5,,179.4,184.1,,195.3,15.9,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4347,"K.C. Atli, I. Karaman, R.D. Noebe, H.J. Maier",Comparative analysis of the effects of severe plastic deformation and thermomechanical training on the functional stability of Ti50.5Ni24.5Pd25 high-temperature shape memory alloy,,Scripta Metallurgica et Materialia,64,315-318,2011,,,,External,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,0,25.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,50.5,0,0.0,0.0,0.0,0.0,1050.0,72.0,900,0,0.0,20,0.0,20.0,0.0,0,20.0,0.0,0,0.0,0,,,10.0,3,30,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.3,,147.2,147.4,,167.7,20.5,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4348,"T.T. Sasaki, B.C. Hornbuckle, R.D. Noebe, G.S. Bigelow, M.L. Weaver, G.B. Thompson",Effect of Aging on Microstructure and Shape Memory Properties of a Ni-48Ti-25Pd (At. Pct) Alloy,,Metallurgical and Materials Transactions A,44,1388-1400,2013,,,,External,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0,25.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,48.0,0,0.0,0.0,0.0,0.0,1050.0,72.0,900,0,0.0,20,0.0,20.0,0.0,0,20.0,0.0,0,0.0,0,,,10.0,3,30,0.0,0.0,1,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.178309
4349,"T.T. Sasaki, B.C. Hornbuckle, R.D. Noebe, G.S. Bigelow, M.L. Weaver, G.B. Thompson",Effect of Aging on Microstructure and Shape Memory Properties of a Ni-48Ti-25Pd (At. Pct) Alloy,,Metallurgical and Materials Transactions A,44,1388-1400,2013,,,,External,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0,25.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,48.0,0,0.0,0.0,0.0,0.0,1050.0,72.0,900,0,0.0,20,0.0,20.0,0.0,0,400.0,0.1,0,0.0,0,,,10.0,3,30,0.0,0.0,1,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.3231305
4350,"T.T. Sasaki, B.C. Hornbuckle, R.D. Noebe, G.S. Bigelow, M.L. Weaver, G.B. Thompson",Effect of Aging on Microstructure and Shape Memory Properties of a Ni-48Ti-25Pd (At. Pct) Alloy,,Metallurgical and Materials Transactions A,44,1388-1400,2013,,,,External,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0,25.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,48.0,0,0.0,0.0,0.0,0.0,1050.0,72.0,900,0,0.0,20,0.0,20.0,0.0,0,400.0,0.2,0,0.0,0,,,10.0,3,30,0.0,0.0,1,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.4100148
4351,"T.T. Sasaki, B.C. Hornbuckle, R.D. Noebe, G.S. Bigelow, M.L. Weaver, G.B. Thompson",Effect of Aging on Microstructure and Shape Memory Properties of a Ni-48Ti-25Pd (At. Pct) Alloy,,Metallurgical and Materials Transactions A,44,1388-1400,2013,,,,External,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0,25.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,48.0,0,0.0,0.0,0.0,0.0,1050.0,72.0,900,0,0.0,20,0.0,20.0,0.0,0,400.0,1.0,0,0.0,0,,,10.0,3,30,0.0,0.0,1,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.5467293
4352,"T.T. Sasaki, B.C. Hornbuckle, R.D. Noebe, G.S. Bigelow, M.L. Weaver, G.B. Thompson",Effect of Aging on Microstructure and Shape Memory Properties of a Ni-48Ti-25Pd (At. Pct) Alloy,,Metallurgical and Materials Transactions A,44,1388-1400,2013,,,,External,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0,25.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,48.0,0,0.0,0.0,0.0,0.0,1050.0,72.0,900,0,0.0,20,0.0,20.0,0.0,0,400.0,2.0,0,0.0,0,,,10.0,3,30,0.0,0.0,1,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.8460117
4353,"T.T. Sasaki, B.C. Hornbuckle, R.D. Noebe, G.S. Bigelow, M.L. Weaver, G.B. Thompson",Effect of Aging on Microstructure and Shape Memory Properties of a Ni-48Ti-25Pd (At. Pct) Alloy,,Metallurgical and Materials Transactions A,44,1388-1400,2013,,,,External,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0,25.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,48.0,0,0.0,0.0,0.0,0.0,1050.0,72.0,900,0,0.0,20,0.0,20.0,0.0,0,400.0,10.0,0,0.0,0,,,10.0,3,30,0.0,0.0,1,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.6380394
4354,"T.T. Sasaki, B.C. Hornbuckle, R.D. Noebe, G.S. Bigelow, M.L. Weaver, G.B. Thompson",Effect of Aging on Microstructure and Shape Memory Properties of a Ni-48Ti-25Pd (At. Pct) Alloy,,Metallurgical and Materials Transactions A,44,1388-1400,2013,,,,External,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0,25.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,48.0,0,0.0,0.0,0.0,0.0,1050.0,72.0,900,0,0.0,20,0.0,20.0,0.0,0,400.0,20.0,0,0.0,0,,,10.0,3,30,0.0,0.0,1,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.1277769
4355,"T.T. Sasaki, B.C. Hornbuckle, R.D. Noebe, G.S. Bigelow, M.L. Weaver, G.B. Thompson",Effect of Aging on Microstructure and Shape Memory Properties of a Ni-48Ti-25Pd (At. Pct) Alloy,,Metallurgical and Materials Transactions A,44,1388-1400,2013,,,,External,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0,25.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,48.0,0,0.0,0.0,0.0,0.0,1050.0,72.0,900,0,0.0,20,0.0,20.0,0.0,0,400.0,100.0,0,0.0,0,,,10.0,3,30,0.0,0.0,1,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.2151482
4356,"T.T. Sasaki, B.C. Hornbuckle, R.D. Noebe, G.S. Bigelow, M.L. Weaver, G.B. Thompson",Effect of Aging on Microstructure and Shape Memory Properties of a Ni-48Ti-25Pd (At. Pct) Alloy,,Metallurgical and Materials Transactions A,44,1388-1400,2013,,,,External,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0,25.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,48.0,0,0.0,0.0,0.0,0.0,1050.0,72.0,900,0,0.0,20,0.0,20.0,0.0,0,550.0,0.2,0,0.0,0,,,10.0,3,30,0.0,0.0,1,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.6362347
4357,"T.T. Sasaki, B.C. Hornbuckle, R.D. Noebe, G.S. Bigelow, M.L. Weaver, G.B. Thompson",Effect of Aging on Microstructure and Shape Memory Properties of a Ni-48Ti-25Pd (At. Pct) Alloy,,Metallurgical and Materials Transactions A,44,1388-1400,2013,,,,External,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0,25.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,48.0,0,0.0,0.0,0.0,0.0,1050.0,72.0,900,0,0.0,20,0.0,20.0,0.0,0,550.0,1.0,0,0.0,0,,,10.0,3,30,0.0,0.0,1,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.0594841
4358,"T.T. Sasaki, B.C. Hornbuckle, R.D. Noebe, G.S. Bigelow, M.L. Weaver, G.B. Thompson",Effect of Aging on Microstructure and Shape Memory Properties of a Ni-48Ti-25Pd (At. Pct) Alloy,,Metallurgical and Materials Transactions A,44,1388-1400,2013,,,,External,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0,25.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,48.0,0,0.0,0.0,0.0,0.0,1050.0,72.0,900,0,0.0,20,0.0,20.0,0.0,0,550.0,2.0,0,0.0,0,,,10.0,3,30,0.0,0.0,1,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.0936878
4359,"T.T. Sasaki, B.C. Hornbuckle, R.D. Noebe, G.S. Bigelow, M.L. Weaver, G.B. Thompson",Effect of Aging on Microstructure and Shape Memory Properties of a Ni-48Ti-25Pd (At. Pct) Alloy,,Metallurgical and Materials Transactions A,44,1388-1400,2013,,,,External,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0,25.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,48.0,0,0.0,0.0,0.0,0.0,1050.0,72.0,900,0,0.0,20,0.0,20.0,0.0,0,550.0,10.0,0,0.0,0,,,10.0,3,30,0.0,0.0,1,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.8711632
4360,"T.T. Sasaki, B.C. Hornbuckle, R.D. Noebe, G.S. Bigelow, M.L. Weaver, G.B. Thompson",Effect of Aging on Microstructure and Shape Memory Properties of a Ni-48Ti-25Pd (At. Pct) Alloy,,Metallurgical and Materials Transactions A,44,1388-1400,2013,,,,External,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0,25.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,48.0,0,0.0,0.0,0.0,0.0,1050.0,72.0,900,0,0.0,20,0.0,20.0,0.0,0,550.0,20.0,0,0.0,0,,,10.0,3,30,0.0,0.0,1,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.5928499
4361,"T.T. Sasaki, B.C. Hornbuckle, R.D. Noebe, G.S. Bigelow, M.L. Weaver, G.B. Thompson",Effect of Aging on Microstructure and Shape Memory Properties of a Ni-48Ti-25Pd (At. Pct) Alloy,,Metallurgical and Materials Transactions A,44,1388-1400,2013,,,,External,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0,25.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,48.0,0,0.0,0.0,0.0,0.0,1050.0,72.0,900,0,0.0,20,0.0,20.0,0.0,0,550.0,100.0,0,0.0,0,,,10.0,3,30,0.0,0.0,1,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.0423249
4362,"T.T. Sasaki, B.C. Hornbuckle, R.D. Noebe, G.S. Bigelow, M.L. Weaver, G.B. Thompson",Effect of Aging on Microstructure and Shape Memory Properties of a Ni-48Ti-25Pd (At. Pct) Alloy,,Metallurgical and Materials Transactions A,44,1388-1400,2013,,,,External,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0,25.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,48.0,0,0.0,0.0,0.0,0.0,1050.0,72.0,900,0,0.0,20,0.0,20.0,0.0,0,400.0,1.0,0,0.0,0,,,10.0,1,30,0.00083,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025820334,1.469246386,452.6484929,,377.7431502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4363,"T.T. Sasaki, B.C. Hornbuckle, R.D. Noebe, G.S. Bigelow, M.L. Weaver, G.B. Thompson",Effect of Aging on Microstructure and Shape Memory Properties of a Ni-48Ti-25Pd (At. Pct) Alloy,,Metallurgical and Materials Transactions A,44,1388-1400,2013,,,,External,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0,25.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,48.0,0,0.0,0.0,0.0,0.0,1050.0,72.0,900,0,0.0,20,0.0,20.0,0.0,0,400.0,1.0,0,0.0,0,,,10.0,2,30,0.00083,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077516528,2.468243419,545.7238543,,376.4618508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4364,"T.T. Sasaki, B.C. Hornbuckle, R.D. Noebe, G.S. Bigelow, M.L. Weaver, G.B. Thompson",Effect of Aging on Microstructure and Shape Memory Properties of a Ni-48Ti-25Pd (At. Pct) Alloy,,Metallurgical and Materials Transactions A,44,1388-1400,2013,,,,External,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0,25.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,48.0,0,0.0,0.0,0.0,0.0,1050.0,72.0,900,0,0.0,20,0.0,20.0,0.0,0,400.0,1.0,0,0.0,0,,,10.0,3,30,0.00083,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.206840306,3.484051432,678.7402176,,348.1080706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4365,"T.T. Sasaki, B.C. Hornbuckle, R.D. Noebe, G.S. Bigelow, M.L. Weaver, G.B. Thompson",Effect of Aging on Microstructure and Shape Memory Properties of a Ni-48Ti-25Pd (At. Pct) Alloy,,Metallurgical and Materials Transactions A,44,1388-1400,2013,,,,External,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0,25.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,48.0,0,0.0,0.0,0.0,0.0,1050.0,72.0,900,0,0.0,20,0.0,20.0,0.0,0,400.0,1.0,0,0.0,0,,,10.0,4,30,0.00083,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.224067744,2.976459769,583.2466293,,312.0553888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4366,"T.T. Sasaki, B.C. Hornbuckle, R.D. Noebe, G.S. Bigelow, M.L. Weaver, G.B. Thompson",Effect of Aging on Microstructure and Shape Memory Properties of a Ni-48Ti-25Pd (At. Pct) Alloy,,Metallurgical and Materials Transactions A,44,1388-1400,2013,,,,External,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0,25.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,48.0,0,0.0,0.0,0.0,0.0,1050.0,72.0,900,0,0.0,20,0.0,20.0,0.0,0,400.0,1.0,0,0.0,0,,,10.0,5,30,0.00083,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.258550383,2.989390758,583.2507939,,301.7647365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4367,"P.K. Kumar, D.C. Lagoudas","Experimental and microstructural characterization of simultaneous creep, plasticity and phase transformation in Ti50Pd40Ni10 high-temperature shape memory alloy",,Acta Materialia,58,1618-1628,2010,,,,External,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0,40.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,50.0,0,0.0,0.0,0.0,0.0,1000.0,5.0,900,0,0.0,20,0.0,20.0,0.0,0,20.0,0.0,0,0.0,0,,,10.0,3,30,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,,388,392,,411,23,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
